age,monthly_income,debt_to_income_ratio,credit_utilization,number_of_existing_loans,years_in_job,credit_history_length,repayment_history_score,loan_amount,loan_tenure,account_balance,income_stability_score,pd_score,default
36,122056,0.8,0.14,1,4,11,0.49,1168139,36,409438,0.63,0.425,0
43,199129,0.26,0.63,3,8,7,0.84,629786,48,128821,0.78,0.362,0
54,111707,0.06,0.61,2,6,2,0.41,82444,36,143866,0.34,0.478,0
52,101687,0.88,0.81,0,10,7,0.5,1071026,60,306570,0.32,0.739,1
37,143660,0.46,0.7,3,1,5,0.72,791133,60,171201,0.81,0.454,0
44,49985,0.78,0.42,3,2,13,0.83,466054,24,223680,0.4,0.496,0
55,30684,2.87,0.2,1,11,4,0.98,1058565,60,48206,0.48,0.896,1
43,111220,0.61,0.55,2,6,11,0.42,819620,12,147748,0.44,0.573,0
28,126996,0.45,0.6,3,14,3,0.98,681507,60,28012,0.4,0.446,0
43,144738,0.06,0.31,0,14,4,0.84,112372,36,318332,0.77,0.201,0
41,39696,1.24,0.72,2,1,11,0.76,590461,24,45090,0.34,0.742,1
39,77101,0.37,0.15,2,5,7,0.9,341374,12,80863,0.59,0.247,0
51,25738,1.12,0.11,1,3,12,0.41,344768,12,483993,0.44,0.548,0
27,184069,0.13,0.26,2,14,8,0.7,292545,48,319142,0.53,0.278,0
44,20245,3.91,0.24,3,2,8,0.69,950195,12,224781,0.62,1.0,1
28,93828,0.77,0.3,1,14,4,0.59,869323,24,274597,0.54,0.472,0
33,153928,0.26,0.73,0,13,6,0.6,478472,48,164973,0.55,0.49,0
23,125449,0.28,0.72,0,6,10,0.72,428252,24,288189,0.98,0.382,0
54,27787,3.03,0.31,0,3,11,0.89,1010981,48,219114,0.93,0.902,1
33,72152,0.63,0.18,3,7,4,0.82,549299,48,125107,0.85,0.287,0
52,79037,0.81,0.2,1,11,11,0.92,772529,48,220973,0.79,0.33,0
55,127564,0.25,0.81,1,2,4,0.56,389975,24,246006,0.53,0.528,0
41,171625,0.32,0.76,0,11,7,0.93,663388,24,162235,0.87,0.386,0
21,134944,0.28,0.71,2,7,8,0.68,448696,48,73814,0.81,0.42,0
22,37510,1.8,0.4,2,1,8,0.43,809577,24,493673,0.42,0.82,1
46,29307,2.46,0.63,1,4,4,0.67,866392,60,330359,0.97,0.907,1
23,191765,0.4,0.79,0,3,7,0.63,924280,60,81826,0.49,0.552,0
44,45836,0.51,0.55,2,9,7,0.78,279842,36,50980,0.34,0.496,0
46,138867,0.27,0.1,2,13,10,0.5,454224,60,184968,0.53,0.296,0
28,110643,0.66,0.41,0,8,13,0.46,875733,48,433579,0.45,0.526,0
57,66102,0.95,0.75,2,12,7,0.42,754768,36,61626,0.84,0.648,1
28,180606,0.39,0.29,3,11,13,0.49,837602,24,73307,0.95,0.311,0
38,73246,1.3,0.28,2,3,1,0.47,1138853,36,433112,0.56,0.617,1
38,134670,0.17,0.89,3,3,10,0.46,276817,48,248738,0.79,0.504,0
32,35219,0.99,0.86,1,10,3,0.43,416670,48,253709,0.95,0.672,1
56,184697,0.1,0.13,0,6,13,0.47,230609,12,61068,0.67,0.243,0
22,66029,0.19,0.42,0,9,10,0.75,150624,60,82763,0.38,0.368,0
40,100645,0.39,0.43,0,10,10,0.54,468767,60,462634,0.38,0.464,0
23,198183,0.37,0.22,3,10,10,0.81,872231,36,189283,0.38,0.331,0
54,148635,0.23,0.67,0,4,14,0.96,415363,36,266165,0.88,0.324,0
26,60844,0.26,0.81,2,8,7,0.5,189054,60,28734,0.4,0.568,0
30,154690,0.27,0.86,2,5,9,0.64,506925,48,357222,0.47,0.546,0
44,153212,0.25,0.31,1,10,9,0.73,455375,24,291867,0.89,0.247,0
38,46917,1.57,0.74,2,8,6,0.54,882205,48,424630,0.31,0.882,1
53,153852,0.56,0.42,1,4,13,0.78,1026254,24,336135,0.34,0.463,0
59,132044,0.36,0.65,1,14,12,0.95,574777,12,86935,0.91,0.346,0
27,41077,1.18,0.54,1,6,1,0.99,584037,36,238534,0.91,0.504,0
49,163801,0.58,0.22,1,4,8,0.73,1133967,12,261380,0.48,0.38,0
39,104597,0.91,0.17,1,5,5,0.82,1141050,48,355252,0.35,0.453,0
58,106637,0.05,0.37,0,2,6,0.58,66697,36,317184,0.32,0.362,0
59,139899,0.47,0.63,0,2,7,0.97,784370,12,334992,0.33,0.478,0
45,130279,0.28,0.23,3,6,6,0.9,438939,24,470329,0.66,0.239,0
37,116919,0.08,0.25,2,4,1,0.45,116561,12,474817,0.41,0.336,0
57,20462,2.23,0.79,1,7,1,0.92,546933,12,191801,0.85,0.88,1
23,53388,0.7,0.72,0,8,11,0.52,447891,48,480512,0.55,0.613,1
44,56774,1.39,0.83,0,0,7,0.79,947579,36,400241,0.79,0.722,1
38,135604,0.45,0.34,2,11,13,0.9,726401,36,210043,0.36,0.38,0
46,178947,0.37,0.34,2,7,11,0.43,795043,12,151377,0.5,0.426,0
41,148753,0.31,0.56,2,7,9,0.95,554873,12,493023,0.95,0.294,0
31,96591,0.8,0.34,3,10,2,0.94,922363,48,321075,0.85,0.361,0
37,199596,0.33,0.6,3,14,4,0.5,796291,24,61120,0.77,0.438,0
58,65057,1.39,0.84,2,14,4,0.9,1088648,48,248889,0.5,0.762,1
41,173198,0.4,0.25,0,14,7,0.72,840743,24,5392,0.95,0.254,0
24,72634,0.18,0.19,0,8,10,0.51,154812,12,448315,0.58,0.294,0
52,168230,0.5,0.21,0,3,4,0.72,1011240,12,283419,0.39,0.376,0
38,86777,0.08,0.11,0,5,1,0.6,83318,36,329990,0.4,0.258,0
48,112434,0.4,0.77,3,7,8,0.77,537886,12,497543,0.95,0.425,0
56,116276,0.1,0.21,1,1,14,0.45,134611,60,165094,0.88,0.232,0
57,170985,0.11,0.78,0,6,7,0.93,230255,48,244379,0.58,0.398,0
46,90435,0.12,0.63,2,8,12,0.66,128664,48,233775,0.69,0.38,0
44,136732,0.33,0.78,1,13,8,0.45,536433,12,409233,0.49,0.568,0
30,64031,1.03,0.27,1,12,10,0.72,793119,24,314943,0.36,0.536,0
58,32095,2.12,0.62,1,0,13,0.86,818031,48,250058,0.74,0.827,1
28,43175,1.07,0.85,0,6,4,0.72,555479,60,364044,0.84,0.653,1
22,124281,0.77,0.52,3,6,6,0.56,1150076,60,444122,0.61,0.54,0
55,50080,1.66,0.23,1,9,9,0.79,996514,48,260176,0.62,0.614,1
41,170142,0.55,0.19,3,8,14,0.5,1120706,60,226965,0.46,0.412,0
47,144694,0.52,0.79,1,0,14,0.48,897102,48,362585,0.94,0.522,0
43,167528,0.47,0.81,0,2,10,0.68,941359,48,338477,0.9,0.485,0
52,193446,0.15,0.78,3,7,2,0.41,358569,48,303227,0.64,0.5,0
46,150056,0.27,0.7,1,8,3,0.63,478208,36,83423,0.64,0.458,0
27,122598,0.26,0.6,2,2,7,0.61,388493,12,191256,0.69,0.415,0
53,182267,0.43,0.28,1,9,2,0.75,945589,60,360469,0.37,0.382,0
37,87964,0.84,0.6,1,1,5,0.49,889252,60,190741,0.95,0.532,0
28,83969,0.41,0.53,3,5,13,0.65,414102,60,23536,0.58,0.442,0
37,124884,0.75,0.31,2,4,13,0.52,1117837,48,447932,0.75,0.442,0
38,59055,1.32,0.59,2,12,4,0.78,937907,48,275086,0.62,0.657,1
56,188649,0.15,0.2,0,13,9,0.62,329304,12,484475,0.96,0.192,0
59,191337,0.09,0.24,0,8,8,0.84,209370,36,97058,0.92,0.154,0
43,38605,1.54,0.71,2,2,3,0.8,712993,48,256722,0.48,0.778,1
32,105916,0.36,0.27,2,3,8,0.48,458350,48,435893,0.53,0.382,0
43,143112,0.14,0.71,1,10,1,0.74,240631,24,371129,0.49,0.437,0
53,185298,0.14,0.43,3,2,6,0.4,313139,60,180210,0.41,0.424,0
48,105714,0.58,0.82,3,12,13,0.87,736725,48,287747,0.31,0.596,0
43,119869,0.18,0.56,0,14,12,0.58,264401,60,27613,0.84,0.357,0
27,154433,0.05,0.33,3,7,6,0.64,91070,12,18369,0.46,0.308,0
22,152827,0.08,0.54,1,10,13,0.4,143117,12,281382,0.39,0.451,0
21,161586,0.41,0.46,0,11,10,0.94,785681,36,43685,0.8,0.316,0
24,181179,0.12,0.41,2,1,13,0.47,258997,12,166845,0.8,0.32,0
28,73253,1.15,0.52,2,13,14,0.63,1012847,36,131116,0.78,0.587,0
49,192634,0.47,0.27,1,11,13,0.88,1075986,36,400518,0.66,0.304,0
38,67267,0.56,0.27,1,4,12,0.44,448608,36,227839,0.63,0.42,0
57,175136,0.18,0.75,0,9,2,1.0,376579,48,132199,0.42,0.424,0
51,49742,0.88,0.71,0,2,3,0.7,525086,36,431837,0.87,0.554,0
26,130013,0.09,0.26,0,10,4,0.91,147030,24,465587,1.0,0.131,0
44,79735,0.37,0.11,3,2,7,0.95,352019,48,142397,0.59,0.223,0
35,62894,0.21,0.22,1,3,4,0.55,160756,24,147580,0.48,0.324,0
32,118882,0.46,0.75,1,9,6,0.92,652158,24,397143,0.54,0.485,0
34,129010,0.18,0.37,3,2,11,0.95,273607,48,151503,0.55,0.274,0
47,44455,0.52,0.57,3,13,8,0.99,277841,12,5887,0.49,0.434,0
57,107410,0.91,0.24,1,2,5,0.72,1168390,24,443722,0.64,0.44,0
33,191617,0.1,0.36,2,13,12,0.44,238127,24,96667,0.71,0.321,0
58,65227,0.66,0.56,1,7,5,0.65,514096,36,182188,0.89,0.453,0
58,163845,0.55,0.62,1,1,1,0.53,1072811,36,44376,0.99,0.45,0
23,49378,1.85,0.11,0,13,8,0.66,1094778,24,418382,0.72,0.625,1
36,150879,0.22,0.57,0,9,13,0.68,394506,36,8673,0.7,0.378,0
32,40522,1.18,0.27,3,11,8,0.58,572020,36,73949,0.56,0.561,0
34,135823,0.49,0.62,1,6,7,0.72,791261,60,42751,0.47,0.502,0
54,69898,0.48,0.22,1,13,14,0.89,399073,36,260325,0.84,0.251,0
51,164841,0.48,0.4,2,2,10,0.58,940785,12,11681,0.66,0.412,0
59,81245,0.68,0.33,1,14,8,0.56,661186,12,45896,0.66,0.442,0
25,51984,0.89,0.89,0,8,6,0.99,555802,36,279095,0.36,0.664,1
32,160682,0.58,0.11,2,4,4,0.93,1110968,12,113250,0.95,0.208,0
46,149141,0.65,0.41,2,8,9,0.59,1165190,36,440643,0.3,0.528,0
37,172030,0.07,0.17,2,9,3,0.99,139231,48,220118,0.77,0.125,0
31,195240,0.05,0.81,1,14,9,0.45,117496,60,205082,0.68,0.47,0
53,22949,1.59,0.31,1,1,13,0.93,436591,24,350569,0.9,0.54,0
24,57104,0.57,0.77,1,1,3,0.76,387685,60,189104,0.35,0.59,0
52,31069,2.98,0.78,1,6,9,0.72,1111083,36,149981,0.44,1.0,1
51,135320,0.59,0.69,0,13,3,0.67,953204,36,396958,0.73,0.509,0
31,60418,0.27,0.16,2,1,5,0.78,193723,36,207146,0.88,0.192,0
37,60289,1.49,0.1,3,9,11,0.64,1077463,48,206211,0.38,0.603,1
47,130826,0.63,0.71,2,7,12,0.92,993366,12,117300,0.89,0.444,0
28,94326,0.13,0.61,0,10,11,0.55,142910,48,380990,0.7,0.396,0
41,141245,0.55,0.23,0,3,14,0.49,930905,36,79920,0.69,0.382,0
53,27934,0.48,0.44,0,12,5,0.46,160507,60,192778,0.46,0.49,0
25,109148,0.62,0.36,0,10,14,0.73,811255,12,224125,0.9,0.355,0
52,196618,0.11,0.25,3,2,12,0.69,255473,24,260821,0.9,0.197,0
45,168738,0.54,0.5,0,6,1,0.67,1088342,60,309800,0.97,0.382,0
28,183214,0.36,0.4,3,12,12,0.54,800743,36,278870,0.5,0.422,0
47,45538,2.19,0.79,2,8,12,0.58,1194750,48,113205,0.55,0.998,1
46,27836,3.33,0.38,3,1,11,0.55,1112983,60,410519,0.73,1.0,1
49,37694,1.65,0.31,3,3,10,0.94,747128,48,19092,0.71,0.591,0
29,123622,0.5,0.49,0,1,12,0.83,748590,48,447878,0.83,0.365,0
38,113510,0.44,0.54,3,5,10,0.67,593251,24,461650,0.77,0.411,0
27,94698,0.08,0.85,1,3,13,0.82,87779,12,384225,0.9,0.374,0
41,189967,0.37,0.11,3,13,14,0.84,836187,24,292936,0.93,0.177,0
36,79483,1.16,0.16,2,7,13,0.98,1108928,12,227953,0.75,0.4,0
23,94619,0.52,0.77,1,14,11,0.4,586898,60,162201,0.41,0.638,1
52,162445,0.55,0.13,0,3,3,0.54,1064045,12,276773,0.77,0.321,0
30,175495,0.19,0.36,2,14,10,0.67,395623,60,452912,0.51,0.337,0
52,145208,0.4,0.28,1,7,2,0.68,705181,36,52024,0.43,0.376,0
28,58864,0.56,0.24,0,14,3,0.54,398848,48,93120,0.71,0.374,0
52,63557,1.51,0.47,0,9,12,0.78,1155342,36,60185,0.63,0.66,1
24,129371,0.34,0.73,1,0,5,0.75,521196,24,399522,0.42,0.507,0
49,64116,1.53,0.16,2,11,8,0.92,1176556,12,444645,0.38,0.578,0
32,74611,0.9,0.17,1,4,5,0.85,807577,12,206447,0.47,0.42,0
57,132585,0.13,0.3,2,10,7,0.98,209868,24,142636,0.72,0.198,0
56,45797,1.05,0.66,3,2,14,0.65,574392,48,297116,0.83,0.597,0
39,47723,1.46,0.87,3,11,13,0.94,838640,36,124638,0.92,0.698,1
57,53964,0.17,0.65,0,14,8,0.61,107868,36,406642,0.43,0.462,0
51,61571,0.77,0.41,2,9,5,0.69,571577,48,384457,0.36,0.526,0
46,180511,0.52,0.87,3,7,13,0.94,1122119,48,128271,0.31,0.584,0
26,156836,0.57,0.65,2,5,1,0.55,1071776,36,317616,0.42,0.576,0
49,67340,1.26,0.59,2,2,13,0.64,1020144,36,81878,0.63,0.667,1
37,46025,0.97,0.38,1,7,6,0.51,537097,48,62148,0.31,0.611,1
40,96409,0.46,0.89,3,3,3,0.66,526969,12,221815,0.72,0.55,0
30,128388,0.71,0.52,0,3,1,0.63,1087580,12,17383,0.83,0.468,0
26,98831,0.73,0.37,1,4,3,0.83,866561,12,261008,0.61,0.424,0
52,138592,0.43,0.52,0,0,10,0.9,716171,12,442261,0.92,0.326,0
22,195691,0.37,0.33,0,8,1,0.71,879694,24,476861,0.79,0.308,0
30,132388,0.09,0.19,3,5,12,0.97,144594,36,463071,0.32,0.231,0
57,21829,3.4,0.8,3,8,9,0.91,891361,12,432885,0.92,1.0,1
47,139946,0.42,0.26,3,3,9,0.42,697861,24,94348,0.81,0.35,0
39,97139,0.91,0.48,0,0,6,0.4,1060791,24,474892,0.49,0.617,1
36,174908,0.5,0.72,3,7,7,0.9,1042617,24,415912,0.45,0.507,0
40,91385,1.01,0.89,2,3,11,0.7,1107520,48,413998,0.78,0.668,1
56,75881,0.22,0.33,3,2,14,0.81,199320,36,279799,0.69,0.27,0
25,49432,0.16,0.3,1,5,2,0.95,92760,48,190295,0.41,0.273,0
38,85131,0.95,0.71,1,7,10,0.54,974969,36,242334,0.47,0.684,1
28,56072,0.33,0.3,0,11,1,0.49,221304,36,279689,0.74,0.342,0
33,186665,0.38,0.13,2,3,7,0.99,840739,48,202946,0.61,0.221,0
30,104006,0.46,0.6,0,10,10,0.54,571711,12,184233,0.91,0.435,0
56,109147,0.9,0.7,3,11,11,0.88,1178559,24,274669,0.79,0.536,0
39,69377,0.06,0.21,0,14,12,0.66,52433,60,296569,0.92,0.172,0
51,22966,0.35,0.76,0,4,4,0.8,96622,48,163367,0.39,0.516,0
56,59317,1.11,0.65,3,2,13,0.93,792350,24,140992,0.89,0.541,0
49,27125,1.46,0.18,0,11,11,0.97,473996,24,167027,0.8,0.474,0
43,87926,0.78,0.43,2,8,12,0.64,820337,12,461604,0.71,0.476,0
52,125170,0.04,0.77,2,3,2,0.48,67575,36,174463,0.31,0.522,0
31,128950,0.12,0.69,0,9,12,0.95,187588,60,301410,0.64,0.354,0
22,153909,0.15,0.33,0,4,9,0.44,281727,24,93962,0.64,0.337,0
52,158173,0.12,0.53,1,12,3,0.65,218596,12,157663,0.76,0.334,0
25,91389,0.24,0.44,2,13,12,0.58,263363,24,305948,0.76,0.346,0
51,162610,0.58,0.86,2,2,10,0.86,1125532,60,373123,0.84,0.506,0
33,69790,0.59,0.31,1,3,4,0.41,496322,24,406052,0.78,0.418,0
42,165792,0.38,0.57,0,1,4,0.89,758969,12,150261,0.66,0.384,0
55,60451,1.54,0.87,0,0,10,0.65,1115089,12,144378,0.92,0.776,1
39,99115,0.71,0.16,1,12,9,0.69,843107,48,440640,0.98,0.3,0
49,99963,0.62,0.21,1,14,2,0.72,738274,36,429819,0.78,0.328,0
43,99140,0.36,0.41,2,6,2,0.71,424909,36,386595,0.38,0.416,0
39,52411,0.92,0.68,0,12,8,0.86,577344,12,42724,0.53,0.59,0
36,58620,1.7,0.82,1,4,7,0.75,1194477,12,32064,0.8,0.802,1
51,127475,0.45,0.16,2,6,13,0.79,691811,12,263814,0.31,0.348,0
36,156321,0.47,0.48,1,12,9,0.84,872486,24,471099,0.49,0.42,0
46,160215,0.59,0.31,1,13,10,0.53,1139904,12,397733,0.61,0.428,0
23,175584,0.2,0.77,2,9,6,0.93,420404,60,91074,0.92,0.35,0
43,97613,0.23,0.67,1,4,10,0.98,269522,12,355254,0.43,0.41,0
29,44686,1.6,0.67,2,14,7,0.99,857794,48,38911,0.83,0.671,1
44,36099,2.59,0.14,3,9,2,0.9,1123621,48,417734,0.5,0.816,1
53,183243,0.54,0.46,3,6,11,0.42,1190482,12,34620,0.79,0.454,0
34,43785,0.91,0.49,1,1,5,0.65,479996,12,15001,1.0,0.469,0
48,91569,1.08,0.38,1,3,4,0.45,1190791,12,410920,0.7,0.573,0
44,181828,0.46,0.13,2,0,2,0.8,1009386,48,326633,0.47,0.306,0
27,179512,0.49,0.35,3,1,2,0.56,1063632,48,35716,0.66,0.401,0
58,123294,0.24,0.8,3,8,7,0.44,354326,36,265025,0.44,0.564,0
45,180872,0.2,0.48,2,13,7,0.74,438228,24,379474,0.6,0.35,0
22,51058,1.04,0.37,3,11,5,0.56,636451,60,326044,0.67,0.544,0
21,139448,0.45,0.72,1,6,14,0.94,753921,36,188474,0.79,0.418,0
43,46352,0.13,0.48,3,4,10,0.76,73811,12,147242,0.42,0.364,0
38,153310,0.32,0.7,3,2,8,0.67,591005,48,178986,0.31,0.529,0
28,174510,0.55,0.49,0,9,8,0.75,1148729,36,239921,0.89,0.381,0
54,91469,0.51,0.47,1,10,14,0.97,556002,60,227490,0.93,0.312,0
28,33425,1.41,0.3,3,10,13,0.4,566376,24,248099,0.98,0.581,0
49,23097,1.08,0.33,1,13,10,0.71,299488,60,250829,0.65,0.514,0
33,89741,0.06,0.8,1,13,10,0.81,60427,60,245348,0.56,0.421,0
21,169954,0.51,0.63,0,13,6,0.46,1035197,60,243421,0.65,0.526,0
49,160052,0.3,0.27,2,3,6,0.64,583904,48,189492,0.46,0.35,0
57,71873,1.12,0.85,2,9,1,0.51,961988,48,419680,0.8,0.716,1
21,37395,0.81,0.63,3,10,14,0.99,362537,24,17420,0.73,0.479,0
25,162949,0.03,0.87,0,12,11,0.94,59970,36,329234,0.69,0.386,0
22,179080,0.29,0.1,3,0,6,0.5,623131,48,282805,0.73,0.261,0
42,187448,0.03,0.18,3,12,11,0.78,67724,60,405817,0.65,0.184,0
50,89824,0.73,0.8,3,0,10,0.55,788430,12,278490,0.53,0.646,1
31,49596,1.53,0.1,2,13,3,0.44,909277,48,71696,0.5,0.63,1
49,158015,0.36,0.27,3,11,11,0.44,687768,12,53182,0.4,0.416,0
23,78111,0.96,0.85,2,8,3,0.79,896460,48,78480,0.99,0.582,0
33,104919,0.34,0.68,2,3,2,0.7,428946,36,428974,0.99,0.385,0
23,94271,0.08,0.47,1,2,11,0.87,94273,12,176658,0.8,0.25,0
30,167406,0.44,0.56,3,8,10,0.89,877908,60,79046,0.45,0.438,0
24,93092,0.48,0.65,3,2,7,0.83,540302,24,231089,0.47,0.488,0
34,139817,0.33,0.72,3,10,9,0.54,550424,24,413728,0.38,0.55,0
43,84469,0.27,0.18,3,7,9,0.87,273867,12,369281,0.47,0.262,0
37,151399,0.07,0.25,1,9,8,0.59,124283,60,82588,0.66,0.255,0
21,156782,0.07,0.51,1,12,10,0.71,140726,60,279645,0.84,0.286,0
35,59001,1.19,0.46,1,7,4,0.66,841623,36,26545,0.84,0.558,0
22,22499,3.66,0.17,0,6,11,0.44,986905,36,107474,0.44,1.0,1
38,97246,0.89,0.56,3,1,11,0.79,1042154,12,405466,0.83,0.494,0
59,195513,0.05,0.37,3,0,10,0.58,113594,36,189365,0.37,0.352,0
42,38249,2.58,0.13,0,1,8,0.9,1185732,12,478825,0.33,0.844,1
48,68879,0.22,0.21,0,12,7,0.52,185108,48,63192,0.46,0.332,0
50,190382,0.49,0.82,0,9,14,0.96,1118351,60,379602,0.51,0.516,0
33,62079,1.26,0.27,0,11,6,0.98,937137,48,28923,0.66,0.482,0
23,65973,1.17,0.23,3,4,8,0.66,927343,24,481540,0.8,0.481,0
23,142379,0.04,0.29,1,14,14,0.98,67629,12,334835,0.76,0.163,0
46,141674,0.23,0.84,0,1,9,0.92,390789,24,194922,0.77,0.414,0
24,154487,0.59,0.86,0,12,10,0.96,1085056,60,19942,0.91,0.475,0
36,123146,0.62,0.72,3,9,9,0.75,919130,36,293664,0.83,0.491,0
48,48136,1.86,0.33,0,9,9,0.64,1076650,12,114450,0.39,0.774,1
28,148207,0.29,0.82,0,6,4,0.43,519016,12,13280,0.85,0.504,0
36,104274,0.82,0.63,3,2,12,0.76,1032013,60,216584,0.85,0.504,0
51,183542,0.11,0.2,1,5,7,0.62,244043,36,105148,0.31,0.312,0
43,144891,0.62,0.78,2,8,14,0.74,1078139,36,185186,0.52,0.576,0
22,111762,0.09,0.66,3,8,4,0.59,122873,12,191029,0.43,0.45,0
29,68765,0.62,0.53,0,9,6,0.86,510626,60,244285,0.55,0.458,0
47,178644,0.08,0.79,3,5,7,0.83,177770,36,141237,0.56,0.418,0
42,74500,0.59,0.32,3,12,1,0.45,524867,24,234739,0.51,0.467,0
54,114092,0.42,0.22,3,14,14,0.92,580976,12,400973,0.91,0.216,0
29,48635,1.21,0.66,3,10,10,0.69,705469,36,76370,0.97,0.602,1
53,142203,0.51,0.18,2,0,9,0.81,870840,36,479793,0.47,0.334,0
58,126028,0.43,0.66,1,2,9,0.75,644658,12,288435,0.85,0.418,0
54,167479,0.2,0.69,3,1,9,0.76,394599,60,68098,0.97,0.346,0
55,89554,0.74,0.23,0,12,10,0.97,799003,48,405131,0.31,0.41,0
46,51756,0.29,0.1,0,6,11,0.72,180994,36,90385,0.86,0.192,0
27,117175,0.75,0.39,0,0,10,0.92,1060247,12,406349,0.59,0.422,0
47,124016,0.64,0.45,1,11,3,0.51,956304,24,99945,0.8,0.456,0
32,134865,0.08,0.54,3,14,14,0.95,126313,36,357135,0.95,0.229,0
37,139243,0.58,0.15,0,1,4,0.58,970540,60,497061,0.96,0.29,0
41,92081,0.27,0.2,2,13,13,0.98,296995,24,5773,0.82,0.178,0
42,62169,0.11,0.77,3,6,14,0.6,81278,36,460914,0.35,0.507,0
46,190910,0.4,0.71,1,7,7,0.94,912322,60,417902,0.51,0.458,0
59,174102,0.2,0.1,1,8,8,0.49,423083,60,299410,0.59,0.269,0
33,129405,0.57,0.22,3,10,2,0.52,886619,24,64348,0.92,0.331,0
43,144908,0.15,0.7,0,7,8,0.42,266836,60,313351,0.58,0.483,0
50,77183,0.45,0.24,0,9,9,0.54,416679,48,138205,0.44,0.4,0
37,55682,1.65,0.47,1,1,5,0.55,1100718,60,24015,0.95,0.677,1
47,160366,0.4,0.63,2,9,12,0.47,764869,24,486149,0.74,0.479,0
40,76602,0.8,0.65,2,5,8,0.79,737367,12,230661,0.88,0.494,0
27,65242,0.62,0.64,0,11,9,0.89,486208,60,298087,0.32,0.537,0
24,27542,2.07,0.31,3,0,3,0.62,685242,48,392650,0.76,0.75,1
51,44960,1.46,0.25,2,0,7,0.48,785554,36,437166,0.6,0.636,1
50,92086,0.46,0.27,0,1,13,0.67,510522,24,299956,0.61,0.354,0
51,29981,1.06,0.34,2,8,7,0.53,381054,24,225529,0.53,0.572,0
24,96641,0.47,0.22,2,3,3,0.63,540533,12,122694,0.86,0.296,0
38,57683,1.65,0.83,1,2,6,0.56,1141051,24,393739,0.67,0.857,1
40,187858,0.38,0.55,2,8,14,0.68,864924,48,316835,0.5,0.451,0
43,103922,0.44,0.4,2,2,3,0.56,544335,24,490302,0.42,0.454,0
58,46067,2.08,0.29,0,12,1,0.57,1149488,48,443608,0.99,0.71,1
29,35550,1.61,0.72,3,12,2,0.41,684929,36,399057,0.89,0.795,1
36,183548,0.47,0.88,0,12,13,0.9,1038985,24,78606,0.48,0.55,0
41,158060,0.19,0.11,1,5,2,0.57,355884,12,363391,0.69,0.234,0
29,94011,0.84,0.39,2,0,11,0.82,953242,60,22155,0.96,0.39,0
45,108829,0.26,0.66,1,3,11,0.63,338431,36,263731,0.9,0.39,0
56,68405,0.2,0.11,2,11,9,0.55,161745,48,215228,0.82,0.214,0
34,174069,0.24,0.23,2,11,14,0.79,500764,60,105697,0.94,0.194,0
37,88775,0.38,0.61,3,11,6,0.51,408862,36,172659,0.99,0.408,0
48,23274,2.49,0.58,1,0,9,0.96,696189,36,177760,0.98,0.838,1
28,66983,1.4,0.61,2,10,14,0.56,1128313,36,376490,0.57,0.737,1
34,153847,0.1,0.74,1,4,1,0.43,192193,36,434144,0.76,0.446,0
35,57479,0.71,0.12,0,12,13,0.85,489826,48,371879,0.33,0.383,0
59,162996,0.5,0.29,0,9,11,0.49,985879,12,370545,0.85,0.359,0
45,187295,0.5,0.76,0,8,11,0.88,1128973,24,294435,0.85,0.445,0
31,100550,0.75,0.28,1,4,1,0.45,907465,24,259635,0.69,0.458,0
49,180876,0.39,0.46,0,2,9,0.85,844321,24,393223,0.58,0.373,0
23,113521,0.43,0.42,0,7,10,0.55,589745,60,69316,0.71,0.402,0
59,32265,2.29,0.1,0,5,12,0.86,886591,24,150012,0.75,0.686,1
42,57821,0.29,0.11,2,0,8,0.61,201101,12,76753,0.42,0.305,0
57,197349,0.25,0.61,1,14,11,0.98,592899,36,50039,0.75,0.33,0
40,58572,0.52,0.12,2,12,8,0.65,362760,48,56208,0.49,0.344,0
39,190318,0.3,0.25,0,4,1,0.79,678551,24,240893,0.5,0.304,0
33,102702,0.6,0.42,2,3,1,0.44,742529,48,272218,0.57,0.495,0
47,172562,0.45,0.82,2,1,13,0.69,937275,60,231687,0.87,0.488,0
39,118923,0.27,0.16,2,9,10,0.88,389770,24,15975,0.33,0.282,0
36,93331,0.41,0.19,1,13,11,0.97,453926,12,343344,0.35,0.305,0
22,86903,0.76,0.9,2,1,7,0.61,793798,48,367020,0.34,0.715,1
21,160998,0.22,0.25,2,4,2,0.69,430697,12,39569,0.35,0.334,0
23,117160,0.65,0.76,0,1,4,0.46,916980,36,436528,0.94,0.548,0
44,102634,0.6,0.57,1,12,11,0.62,744727,60,248737,0.73,0.48,0
58,34287,2.59,0.37,2,1,14,0.74,1063950,60,93684,0.76,0.877,1
22,163296,0.15,0.43,3,12,11,0.72,285387,60,86212,0.69,0.306,0
36,150451,0.32,0.29,0,11,14,0.79,575802,12,424092,0.58,0.308,0
49,149563,0.32,0.86,1,8,9,0.91,565371,12,409537,0.56,0.487,0
57,116048,0.3,0.21,1,5,5,0.69,421529,36,486337,0.35,0.34,0
24,64261,1.22,0.17,3,8,4,0.97,938834,48,202063,0.31,0.508,0
34,158017,0.6,0.69,2,13,5,0.83,1142822,60,331393,0.83,0.46,0
37,98329,0.62,0.86,1,7,6,0.63,725936,36,452618,0.44,0.642,1
37,149007,0.63,0.34,3,1,13,0.4,1121879,48,421456,0.41,0.514,0
